loading data...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M08.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M09.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M10.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M12.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M13.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M14.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M19.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M21.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M23.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M24.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M25.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M27.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M32.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M33.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C23M35.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M03.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M21.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M26.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M27.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C24M32.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M04.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M06.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M07.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M08.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M10.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M12.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M14.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M19.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M21.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M34.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C27M35.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C28M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C30M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M04.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M06.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M07.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M10.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M13.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M14.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M19.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M21.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M24.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M26.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M34.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C32M35.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C33M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C39M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C40M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C41M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C42M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C43M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C44M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M03.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M04.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M06.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M07.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M12.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M13.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M19.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M24.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M25.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M26.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M31.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C46M34.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C47M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C47M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C47M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C48M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C48M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C48M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C49M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C49M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C51M02.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C51M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C12M03.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C12M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C12M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C12M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C12M21.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C12M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C12M25.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C12M26.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C12M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C25M03.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C25M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C25M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C25M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C25M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C25M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C25M25.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C25M32.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C31M03.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C31M11.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C31M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C31M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C31M21.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C31M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C31M26.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C34M03.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C34M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C34M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C34M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C34M21.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C34M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C34M25.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C34M28.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C34M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C01M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C03M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C03M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C03M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C03M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C03M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C03M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C09M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C09M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C09M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C09M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C09M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C10M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C10M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C10M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C10M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C13M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C13M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C13M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C13M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C13M26.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C13M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C36M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C36M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C36M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C36M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C36M26.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C36M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C37M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C37M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C38M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C50M16.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C50M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C04M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C04M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C04M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C04M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C04M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C29M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C29M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C29M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C29M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C29M26.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C14M18.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C14M20.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C14M26.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C14M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/training_data/C26M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C02M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C20M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C45M22.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C16M17.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C17M04.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C17M19.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C17M29.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C17M32.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C18M21.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C18M25.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C23M03.npy...
load data /hpcwork/izkf/projects/ENCODEImputation/local/NPYFilesBinary/validation_data/C23M07.npy...
